	utt_1	utt_2	dialog_id	label
929	not really. she s a bad cook and we end up getting pollo loco a lot	oh no! but you still have to love grandma lol	54	0
930	oh no! but you still have to love grandma lol	i love my grandma frankie. but she has whiskers that hurt my face when she hugs me	54	0
931	i love my grandma frankie. but she has whiskers that hurt my face when she hugs me	haha, you sound like a great kid.	54	0
932	haha, you sound like a great kid.	i guess. i only wish theda thorpe would go steady with me.	54	0
933	i guess. i only wish theda thorpe would go steady with me.	hey how are you today?	55	1
934	hey how are you today?	i am great. you have any animals?	55	1
935	i am great. you have any animals?	horses on the farm and you	55	0
936	horses on the farm and you	three dogs, i have a business dealing with dogs.	55	0
937	three dogs, i have a business dealing with dogs.	that is good what dogs name. horses keep me busy.	55	0
938	that is good what dogs name. horses keep me busy.	i do no have names since one part of my job is walking them.	55	0
939	i do no have names since one part of my job is walking them.	walking is relaxing enjoy to relax after a long day	55	0
940	walking is relaxing enjoy to relax after a long day	well, i already walk a ton being a salesman.	55	0
941	well, i already walk a ton being a salesman.	what you like to sale and exercise is good	55	1
942	what you like to sale and exercise is good	all kinds, but would rather be watching the olympics than walking.	55	0
943	all kinds, but would rather be watching the olympics than walking.	tv relax me after a long day outside	55	0
944	tv relax me after a long day outside	yes, plus its a full house seeing as i am in a polyamorous relationship.	55	0
945	yes, plus its a full house seeing as i am in a polyamorous relationship.	oh my a lot going on music is loud	55	0
946	oh my a lot going on music is loud	yes, but following my dads footsteps going door to door selling.	55	1
947	yes, but following my dads footsteps going door to door selling.	money is always nice just enjoy the country life	55	0
948	money is always nice just enjoy the country life	yes i agree you are soo right!	55	0
949	yes i agree you are soo right!	hey, what is your favorite band?	56	1
950	hey, what is your favorite band?	my favorite band is metallica. i have liked them since high school.	56	0
951	my favorite band is metallica. i have liked them since high school.	radical! mine is the rolling stones. i see them in concert every year.	56	0
952	radical! mine is the rolling stones. i see them in concert every year.	very cool. what is your work out routine these days?	56	1
953	very cool. what is your work out routine these days?	i love to work out, and i eat a completely raw diet to complement it.	56	0
954	i love to work out, and i eat a completely raw diet to complement it.	you?	56	0
955	you?	i try to hit the gym regularly. i like the treadmill and rowing machine.	56	0
956	i try to hit the gym regularly. i like the treadmill and rowing machine.	ooh, i love the rowing machine.	56	0
957	ooh, i love the rowing machine.	are you going to school at all?	56	0
958	are you going to school at all?	no. all done with school. are you a student?	56	1
959	no. all done with school. are you a student?	yes, and i am majoring in economics.	56	0
960	yes, and i am majoring in economics.	what did you go for?	56	0
961	what did you go for?	marketing. so is it hard to keep up with a raw diet?	56	0
962	marketing. so is it hard to keep up with a raw diet?	yeah, it can get expensive.	56	0
963	yeah, it can get expensive.	i recently bought a house and need to watch my spending.	56	0
964	i recently bought a house and need to watch my spending.	nice chatting with you. i am going to get a short haircut now.	56	1
965	nice chatting with you. i am going to get a short haircut now.	that sounds nice. i should definitely get a haircut soon as well.	56	0
966	that sounds nice. i should definitely get a haircut soon as well.	how long is your hair now?	56	0
967	how long is your hair now?	it is past my armpits, haha!	56	0
968	it is past my armpits, haha!	it can get unruly.	56	0
969	it can get unruly.	how long is yours?	56	0
970	how long is yours?	i keep it short all the time.	56	0
971	i keep it short all the time.	hi, how are you doing?	57	1
972	hi, how are you doing?	hi, i am doing well, how are you?	57	0
973	hi, i am doing well, how are you?	cant complain. i had a wonderful afternoon in the park.	57	0
974	cant complain. i had a wonderful afternoon in the park.	oh, that is nice.	57	0
975	oh, that is nice.	i like being in parks especially in nice weather	57	0
976	i like being in parks especially in nice weather	yes. the weather is perfect here now. what do you like to do?	57	1
977	yes. the weather is perfect here now. what do you like to do?	i like to watch nascar racing and sometimes ufc	57	0
978	i like to watch nascar racing and sometimes ufc	that sounds fun! i have time to do that since i am out of work right now.	57	0
979	that sounds fun! i have time to do that since i am out of work right now.	how long have you been working at your current place?	57	1
980	how long have you been working at your current place?	i worked as a doctor in the er for 15 years.	57	0
981	i worked as a doctor in the er for 15 years.	oh that is nice, i like to be in the medical field someday.	57	0
982	oh that is nice, i like to be in the medical field someday.	and what do you do?	57	0
983	and what do you do?	i work as an usher at an orchestra theatre since i was sixteen years old	57	0
984	i work as an usher at an orchestra theatre since i was sixteen years old	i would love working near music.	57	0
985	i would love working near music.	yeah it is nice. do you have a favorite band?	57	0
986	yeah it is nice. do you have a favorite band?	hello there, how are you?	58	1
987	hello there, how are you?	i am well and you? in honor of aim i will ask a s l	58	0
988	i am well and you? in honor of aim i will ask a s l	45 m chicago in town. just trying to stay away from the bars	58	1
989	45 m chicago in town. just trying to stay away from the bars	i am 37 f tampa. i like my walks on the beach and cheeseburgers in paradise.	58	1
990	i am 37 f tampa. i like my walks on the beach and cheeseburgers in paradise.	funny thing is i came from farm life	58	1
991	funny thing is i came from farm life	i was named after a horse. my boyfriend likes to may nay sounds at me.	58	0
992	i was named after a horse. my boyfriend likes to may nay sounds at me.	sounds like the crazy medicine i take	58	0
993	sounds like the crazy medicine i take	just do not mix with alcohol or can get crazy around here.	58	0
994	just do not mix with alcohol or can get crazy around here.	i used to be an alcoholic so no can do	58	0
995	i used to be an alcoholic so no can do	i tend to stick to my water only. soda is worse!	58	0
996	i tend to stick to my water only. soda is worse!	that is what everyone should strive for	58	0
997	that is what everyone should strive for	as long as i have my french fries!	58	0
998	as long as i have my french fries!	well everyone can cheat once in a while	58	0
999	well everyone can cheat once in a while	of course. now all of this has made me hungry.	58	0
1000	of course. now all of this has made me hungry.	you can go for some grub	58	0
1001	you can go for some grub	chicago has some great places to eat too.	58	0
1002	chicago has some great places to eat too.	europe is so much fun!	59	1
1003	europe is so much fun!	are you visiting there now	59	0
1004	are you visiting there now	no, but i like to go at least twice a year.	59	0
1005	no, but i like to go at least twice a year.	that is nice where are you in particular	59	0
1006	that is nice where are you in particular	usa, they have good fish and chips here, which i love to eat!	59	0
1007	usa, they have good fish and chips here, which i love to eat!	i live in a small town so i do not travel much	59	0
1008	i live in a small town so i do not travel much	travelling is great, i have been on many cruises	59	0
1009	travelling is great, i have been on many cruises	that is fun i live on a horse farm	59	1
1010	that is fun i live on a horse farm	horses can be a lot of hard work.	59	0
1011	horses can be a lot of hard work.	i am retired, trying to avoid work.	59	0
1012	i am retired, trying to avoid work.	yeah they can be but my family helps out	59	0
1013	yeah they can be but my family helps out	i will stay home and cook some paella today	59	1
